TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude
221301,Brahea edulis :: Guadalupe Palm,2800x Cesar Chavez St,Median : Cutout,14,Width 6ft,37.74888576,-122.4063517
1819,Magnolia grandiflora :: Southern Magnolia,2108 Bay Shore Blvd,Sidewalk: Curb side : Cutout,12,3x3,37.71355566,-122.4004056
246964,Syagrus romanzoffianum :: Queen Palm,250x Noe St,Median : Cutout,7,Width 5ft,37.76508259,-122.4331806
90878,Pyrus calleryana :: Ornamental Pear,1925 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.77458626,-122.4794214
23560,Acacia melanoxylon :: Blackwood Acacia,2909 Van Ness Ave,Sidewalk: Curb side : Cutout,12,3x3,37.80240806,-122.4251147
90892,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,1543 Cabrillo St,Sidewalk: Curb side : Cutout,2,3x3,37.77477037,-122.4753754
176015,Corymbia ficifolia :: Red Flowering Gum,600x Mansell St,Median : Cutout,16,Width 0ft,37.7199604,-122.4072043
113320,Phoenix dactylifera :: Date Palm,175X VALENCIA ST,Sidewalk: Curb side : Cutout,24,3x3,37.77072944,-122.4224485
24722,Tristaniopsis laurina :: Swamp Myrtle,7328 Geary Blvd,Sidewalk: Curb side : Cutout,24,5,37.77960845,-122.4980478
23127,Lophostemon confertus :: Brisbane Box,1551X Valencia St,Sidewalk: Curb side : Cutout,20,3x3,37.74750129,-122.4201163
17253,Eucalyptus Spp :: Eucalyptus,15 Osceola Ln,Sidewalk: Curb side : Cutout,24,3X3,37.73137915,-122.3823477
214857,Tristaniopsis laurina :: Swamp Myrtle,1000x Kirkham St,Median : Cutout,4,Width 4ft,37.76006891,-122.4715406
208260,Lophostemon confertus :: Brisbane Box,900x Portola Dr,Median : Cutout,3,Width 3ft,37.74284373,-122.4554
233647,Olea europaea :: Olive Tree,1534x Guerrero St,Median : Cutout,5,Width 3ft,37.74656072,-122.4223266
90556,Pyrus calleryana :: Ornamental Pear,1426 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.77498659,-122.4741365
4947,Pittosporum undulatum :: Victorian Box,56 Dedman Ct,Sidewalk: Curb side : Cutout,3,3X4,37.73683496,-122.3847975
28335,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,3221 Mission St,Sidewalk: Curb side : Cutout,6,3X3,37.74515069,-122.4199633
23382,Platanus x hispanica :: Sycamore: London Plane,1480 Van Ness Ave,Sidewalk: Curb side : Cutout,6,3X3,37.789209,-122.4217067
86478,Arbutus 'Marina' :: Hybrid Strawberry Tree,1750 27th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75478144,-122.4850401
182,Pittosporum undulatum :: Victorian Box,2999X 16th St,Sidewalk: Curb side : Cutout,30,3x3,37.76498462,-122.4196333
5120,Corymbia ficifolia :: Red Flowering Gum,2725 Diamond St,Sidewalk: Curb side : Cutout,135,5X5,37.73585784,-122.4341776
3742,Acacia melanoxylon :: Blackwood Acacia,450X Cargo Way,Median : Cutout,12,8,37.74447108,-122.3840193
10849,Quercus suber :: Cork Oak,1220X Hudson Ave,Sidewalk: Curb side : Cutout,6,3X4,37.73387278,-122.3823716
86070,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2115 28th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.74791023,-122.485775
115447,Pyrus calleryana :: Ornamental Pear,300 Octavia St Frontage East,Sidewalk: Curb side : Cutout,,4x4,37.7748066,-122.4240871
111263,Pinus pinea :: Italian Stone Pine,700X BOSWORTH ST,Front Yard : Yard,36,,37.7337679,-122.4349643
94294,Ficus nitida :: Laurel Fig,1150X Fillmore St,Sidewalk: Curb side : Cutout,,,37.77988072,-122.431662
85851,Magnolia grandiflora :: Southern Magnolia,1630X Howard St,Sidewalk: Curb side : Cutout,3,3x3,37.77133467,-122.4172081
2867,Platanus x hispanica :: Sycamore: London Plane,1383 California St,Sidewalk: Curb side : Cutout,45,3X3,37.79073229,-122.4168893
10384,Schinus terebinthifolius :: Brazilian Pepper,1330 Haight St,Sidewalk: Curb side : Cutout,70,3X3,37.77049203,-122.4442331
10347,Lophostemon confertus :: Brisbane Box,962 Haight St,Sidewalk: Curb side : Cutout,30,3x3,37.77139223,-122.4384144
8910,Tristaniopsis laurina :: Swamp Myrtle,4450 Geary Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.78103092,-122.4673293
7681,Eriobotrya deflexa :: Bronze Loquat,315X Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.77539071,-122.4619045
12793,Lophostemon confertus :: Brisbane Box,2022 Lake St,Sidewalk: Curb side : Cutout,30,3X3,37.78600533,-122.4813376
91867,Pittosporum undulatum :: Victorian Box,560 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76420422,-122.4637537
91959,Pittosporum undulatum :: Victorian Box,203 IRVING ST,Sidewalk: Curb side : Cutout,3,3x3,37.76416956,-122.4601554
90600,Arbutus 'Marina' :: Hybrid Strawberry Tree,2626 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.77438,-122.4867703
4538,Laurus nobilis :: Sweet Bay: Grecian Laurel,66 Cleary Ct,Sidewalk: Curb side : Cutout,6,3X3,37.78412687,-122.4270214
10505,Lophostemon confertus :: Brisbane Box,1764 Haight St,Sidewalk: Curb side : Cutout,30,3X3,37.76974439,-122.4512537
90649,Myoporum laetum :: Myoporum,3350 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7740257,-122.4945179
22814,Callistemon citrinus :: Lemon Bottlebrush,44 Turquoise Way,Sidewalk: Curb side : Cutout,11,2X2,37.74556442,-122.4465714
13872,Platanus x hispanica :: Sycamore: London Plane,1001 Market St,Sidewalk: Curb side : Cutout,40,4X4,37.78214136,-122.4102301
1693,Pyrus kawakamii :: Evergreen Pear,26 Baldwin Ct,Sidewalk: Curb side : Cutout,3,3X3,37.72976942,-122.3810977
27357,Platanus x hispanica :: Sycamore: London Plane,1133 Van Ness Ave,Sidewalk: Curb side : Cutout,3,3x3,37.78603877,-122.4223458
90408,Tristaniopsis laurina :: Swamp Myrtle,1 McCoppin St,Sidewalk: Curb side : Cutout,3,3x3,37.77171229,-122.4203418
105838,Pinus pinea :: Italian Stone Pine,39X Bonview St,Front Yard : Yard,15,,37.74436375,-122.4159828
4142,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3615-3623X Cesar Chavez St,Sidewalk: Curb side : Cutout,3,3X3,37.74765836,-122.4236055
87446,Acer rubrum :: Red Maple,1419X Alemany Blvd,Sidewalk: Curb side : Cutout,3,3x3,37.72906061,-122.4340185
93269,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,1730 Church St,Sidewalk: Curb side : Cutout,3,3x3,37.74319668,-122.4266725
3754,Corymbia ficifolia :: Red Flowering Gum,1020 Carolina St,Median : Cutout,36,18,37.75571079,-122.3999241
484,Ficus nitida :: Laurel Fig,2704 24th St,Sidewalk: Curb side : Cutout,18,3x3,37.75325074,-122.4067005
116380,Schinus terebinthifolius :: Brazilian Pepper,4299X 17TH ST,Sidewalk: Property side : Yard,15,3x3,37.76220659,-122.4398329
90820,Arbutus 'Marina' :: Hybrid Strawberry Tree,3043 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.77403879,-122.4914051
1522,Pittosporum undulatum :: Victorian Box,422 Arguello Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.78323998,-122.458904
1442,Ficus nitida :: Laurel Fig,144 Arguello Blvd,Sidewalk: Curb side : Cutout,35,3X3,37.78765095,-122.4592463
5987,Corymbia ficifolia :: Red Flowering Gum,1640 Eddy St,Sidewalk: Curb side : Cutout,24,5x6,37.78124122,-122.43467
696,Platanus x hispanica :: Sycamore: London Plane,6337X California St,Sidewalk: Curb side : Cutout,45,3X3,37.7837816,-122.4856522
90684,Agonis flexuosa :: Peppermint Willow,3932 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.77375835,-122.5009876
2916,Platanus x hispanica :: Sycamore: London Plane,1795X California St,Sidewalk: Curb side : Cutout,18,3X3,37.78989177,-122.4236415
105836,Araucaria heterophylla :: Norfolk Island Pine,2100X SLOAT BLVD,Median : Yard,2,,37.73384803,-122.4966748
90851,Arbutus 'Marina' :: Hybrid Strawberry Tree,2445 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.77432116,-122.4851344
16688,Prunus spp :: Cherry,600X Noriega St,Median : Cutout,3,2,37.75550488,-122.4700218
1655,Pittosporum undulatum :: Victorian Box,355 Austin St,Sidewalk: Curb side : Cutout,6,3X3,37.78858327,-122.424417
13357,Persea americana :: Avocado,638 Mansell St,Sidewalk: Curb side : Cutout,12,3X3,37.72007242,-122.4074341
25016,Phoenix canariensis :: Canary Island Date Palm,710X Dolores St,Median : Cutout,70,20,37.75804134,-122.4259113
91607,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,882 South Van Ness Ave,Sidewalk: Curb side : Cutout,8,3x3,37.75905412,-122.4169696
119848,Pyrus calleryana :: Ornamental Pear,355 Octavia St Frontage West,Sidewalk: Curb side : Cutout,,4x4,37.7748066,-122.4240871
90215,Eriobotrya deflexa :: Bronze Loquat,2434 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.77633308,-122.4852578
13844,Platanus x hispanica :: Sycamore: London Plane,984 Market St,Sidewalk: Curb side : Cutout,40,4x4,37.78262728,-122.4099866
24044,Lophostemon confertus :: Brisbane Box,74 Westbrook Ct,Sidewalk: Curb side : Cutout,3,3X4,37.73507911,-122.3827611
5059,Metrosideros excelsa :: New Zealand Xmas Tree,5522 Diamond Heights Blvd,Sidewalk: Curb side : Cutout,12,3X3,37.73956212,-122.4363527
25222,Washingtonia robusta :: Mexican Fan Palm,1975 Ocean Ave,Sidewalk: Curb side : Cutout,18,3X3,37.72575705,-122.4638137
23617,Platanus x hispanica :: Sycamore: London Plane,99X Vicente St,Sidewalk: Curb side : Cutout,15,3x3,37.73965148,-122.4670059
16945,Ficus nitida :: Laurel Fig,602 Oak St,Sidewalk: Curb side : Cutout,12,3x3,37.77427335,-122.429527
10458,Schinus terebinthifolius :: Brazilian Pepper,1568 Haight St,Sidewalk: Curb side : Cutout,18,3x3,37.77014214,-122.4481294
16742,Arbutus 'Marina' :: Hybrid Strawberry Tree,1735X O'Farrell St,Sidewalk: Curb side : Cutout,6,3x3,37.78314689,-122.4330752
786,Acacia spp :: Acacia Spp,2301X 37th Ave,Sidewalk: Curb side : Cutout,18,5,37.74400845,-122.4951917
21921,Lophostemon confertus :: Brisbane Box,2298 03rd St,Sidewalk: Curb side : Cutout,3,3x3,37.76110707,-122.388773
90276,Metrosideros excelsa :: New Zealand Xmas Tree,4314 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.77544063,-122.5052028
54521,Tree(s) ::,3500 Cesar Chavez St,Sidewalk: Curb side : Cutout,,,37.74820696,-122.4203234
16085,Metrosideros excelsa :: New Zealand Xmas Tree,279 Monterey Blvd,Sidewalk: Curb side : Cutout,12,3x3,37.73145576,-122.441528
89461,Arbutus 'Marina' :: Hybrid Strawberry Tree,3600 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.77814018,-122.4869333
90563,Pyrus calleryana :: Ornamental Pear,1726 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.77483909,-122.4773534
6302,Lophostemon confertus :: Brisbane Box,1765 ELLIS ST,Sidewalk: Curb side : Cutout,3,3X3,37.78195872,-122.4352162
2475,Magnolia grandiflora :: Southern Magnolia,2045X Pine St,Sidewalk: Curb side : Cutout,12,3X3,37.78841489,-122.4294415
89447,Arbutus 'Marina' :: Hybrid Strawberry Tree,3138 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.77836049,-122.4821315
21622,Magnolia grandiflora :: Southern Magnolia,1600X Octavia St,Sidewalk: Curb side : Cutout,3,3X3,37.78750361,-122.4267012
525,Ficus nitida :: Laurel Fig,2829 24th St,Sidewalk: Curb side : Cutout,12,3X3,37.75269721,-122.4087976
767,Acacia spp :: Acacia Spp,1300X 37th Ave,Sidewalk: Curb side : Cutout,12,3,37.76265932,-122.4963243
30038,Corymbia ficifolia :: Red Flowering Gum,1400X Junipero Serra Blvd,Median : Cutout,3,6X6,37.71380862,-122.4715859
90576,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,2020 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.77469239,-122.4805205
89062,Prunus cerasifera :: Cherry Plum,718 18th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.77433822,-122.4767189
12862,Tristaniopsis laurina :: Swamp Myrtle,2508 Lake St,Sidewalk: Curb side : Cutout,10,3X3,37.78575911,-122.4865445
90979,Metrosideros excelsa :: New Zealand Xmas Tree,3031 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.77590434,-122.491508
85913,Melaleuca quinquenervia :: Cajeput,1898X 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75210441,-122.483779
90143,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',342 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.77737204,-122.4626337
93310,Hymenosporum flavum :: Sweet Shade,307 Church St,Sidewalk: Curb side : Cutout,3,3x3,37.76602066,-122.4287039
122863,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2900X Alemany Blvd,Median : Cutout,1,3x3,37.71190157,-122.4528111
7334,Pyrus kawakamii :: Evergreen Pear,2095X Fillmore St,Sidewalk: Curb side : Cutout,10,3X3,37.78876192,-122.4339227
13989,Platanus x hispanica :: Sycamore: London Plane,1159X Market St,Sidewalk: Curb side : Cutout,45,4X4,37.77936758,-122.4137246
90968,Quercus agrifolia :: Coast Live Oak,4149X Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.77536293,-122.5033679
22874,Metrosideros excelsa :: New Zealand Xmas Tree,951X Mansell St,Median : Cutout,6,3X100,37.71926572,-122.410532
14625,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,15 Matthew Ct,Sidewalk: Curb side : Cutout,12,3X4,37.73129362,-122.3801677
89433,Laurus nobilis :: Sweet Bay: Grecian Laurel,2750X Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.77855619,-122.4778306
8407,Platanus x hispanica :: Sycamore: London Plane,1555 Geary Blvd,Sidewalk: Curb side : Cutout,30,3X3,37.78472842,-122.4288401
4935,Pittosporum undulatum :: Victorian Box,28 Dedman Ct,Sidewalk: Curb side : Cutout,3,,37.73677661,-122.3852698
943,Metrosideros excelsa :: New Zealand Xmas Tree,1384 Alemany Blvd,Sidewalk: Curb side : Cutout,18,3x3,37.72965874,-122.4338406
89592,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',4617 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.77749022,-122.4978016
16586,Tristaniopsis laurina :: Swamp Myrtle,731X Lake St,Sidewalk: Curb side : Cutout,25,3X3,37.78649737,-122.4671646
26373,Tristaniopsis laurina :: Swamp Myrtle,2655 San Jose Ave,Sidewalk: Curb side : Cutout,3,3X3,37.71534704,-122.450977
9661,Ficus nitida :: Laurel Fig,112 Gough St,Sidewalk: Curb side : Cutout,40,3X3,37.77448724,-122.4224276
3250,Platanus x hispanica :: Sycamore: London Plane,4021 California St,Sidewalk: Curb side : Cutout,45,3X3,37.7853849,-122.4607224
13703,Platanus x hispanica :: Sycamore: London Plane,746X Market St,Sidewalk: Curb side : Cutout,50,4X4,37.78686626,-122.4046122
28796,Lophostemon confertus :: Brisbane Box,2465 Mission St,Sidewalk: Curb side : Cutout,3,4X4,37.75772541,-122.4187846
19058,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,158 Sagamore St,Sidewalk: Curb side : Cutout,3,3X3,37.71146451,-122.457779
90933,Metrosideros excelsa :: New Zealand Xmas Tree,4044 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.77556211,-122.5023255
13895,Platanus x hispanica :: Sycamore: London Plane,1050 Market St,Sidewalk: Curb side : Cutout,12,4x4,37.78150675,-122.4114053
15919,Tristaniopsis laurina :: Swamp Myrtle,5700 Mission St,Sidewalk: Curb side : Cutout,3,3x3,37.71000137,-122.4493661
90200,Tristaniopsis laurina :: Swamp Myrtle,2036 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.77654031,-122.48087
89608,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',4215 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.77768618,-122.4934906
101065,Lophostemon confertus :: Brisbane Box,380X Beacon St,Median : Cutout,3,3x3,37.741359,-122.434183
14413,Ginkgo biloba :: Maidenhair Tree,10X Masonic Ave,Sidewalk: Curb side : Cutout,18,3X3,37.78229344,-122.4472193
8832,Callistemon citrinus :: Lemon Bottlebrush,4000 Geary Blvd,Median : Cutout,12,M6,37.78118309,-122.4621198
7103,Lophostemon confertus :: Brisbane Box,2094 FELL ST,Sidewalk: Curb side : Cutout,4,4X6,37.77239354,-122.4523148
12819,Pinus radiata :: Monterey Pine,2160 Lake St,Sidewalk: Curb side : Cutout,40,14x5.5,37.78593076,-122.4827985
25313,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',131 Ocean Ave,Sidewalk: Curb side : Cutout,3,3X3,37.72338025,-122.4396768
90381,Pyrus calleryana :: Ornamental Pear,20 12th St,Sidewalk: Curb side : Cutout,3,3x3,37.77409484,-122.4200014
13655,Platanus x hispanica 'Columbia' :: Columbia Hybrid Plane Tree,607 Market St,Sidewalk: Curb side : Cutout,3,4X4,37.78855429,-122.4020754
27652,Chamaerops humilis :: Mediterranean Fan Palm,2830 Sloat Blvd,Median : Cutout,12,4X4,37.7356291,-122.5045407
12380,Lophostemon confertus :: Brisbane Box,,Sidewalk: Curb side : Cutout,3,3x3,37.7842359,-122.4286805
91259,Acacia stenophylla :: Shoestring Acacia,952x Guerrero St,Median : Cutout,3,3x100,37.75592074,-122.4232955
21677,Persea borbonia :: False Avocado,1800 Sutter St,Sidewalk: Curb side : Cutout,12,4x4,37.78656564,-122.4300398
2044,Pinus pinea :: Italian Stone Pine,700X Bosworth St,Front Yard : Cutout,36,,37.73377875,-122.4349486
12654,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1011 Lake St,Sidewalk: Curb side : Cutout,12,3X3,37.78633416,-122.4703324
14131,Platanus x hispanica :: Sycamore: London Plane,1639 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.77360407,-122.4210065
12864,Tristaniopsis laurina :: Swamp Myrtle,2518 Lake St,Sidewalk: Curb side : Cutout,25,3X3,37.78574217,-122.4864431
8182,Ficus nitida :: Laurel Fig,1218 Fulton St,Sidewalk: Curb side : Cutout,90,3X3,37.77703744,-122.4373782
3788,Callistemon citrinus :: Lemon Bottlebrush,2 Dukes Ct,Sidewalk: Curb side : Cutout,12,3X4,37.73670471,-122.3864828
3377,Platanus x hispanica :: Sycamore: London Plane,6026 California St,Sidewalk: Curb side : Cutout,25,3X3,37.7840792,-122.4823979
9364,Photinia fraseri :: Photinia: Chinese photinia,257 Gold Mine Dr,Sidewalk: Curb side : Cutout,6,2X2,37.74168028,-122.4387324
11046,Ficus nitida :: Laurel Fig,1560 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79533916,-122.4181791
89391,Arbutus 'Marina' :: Hybrid Strawberry Tree,1508 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.77916303,-122.4643857
4201,Eucalyptus sideroxylon :: Red Ironbark,3902 Cesar Chavez St,Sidewalk: Curb side : Cutout,18,3X3,37.74774415,-122.4272821
90615,Arbutus 'Marina' :: Hybrid Strawberry Tree,2826 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7743029,-122.4890948
19502,Tristaniopsis laurina :: Swamp Myrtle,34X Saint Joseph's Ave,Sidewalk: Curb side : Cutout,12,4x4,37.78008076,-122.4406736
5984,Corymbia ficifolia :: Red Flowering Gum,1624 EDDY ST,Sidewalk: Curb side : Cutout,36,4x4,37.7812977,-122.4344524
13066,Acacia melanoxylon :: Blackwood Acacia,604 Lombard St,Sidewalk: Curb side : Cutout,30,2X2,37.80315539,-122.4116574
91241,Acacia stenophylla :: Shoestring Acacia,842x Guerrero St,Median : Cutout,3,,37.75766319,-122.4235739
90195,Tristaniopsis laurina :: Swamp Myrtle,1914 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.7766098,-122.4795147
51285,Platanus x hispanica :: Sycamore: London Plane,3129 Mission St,Sidewalk: Curb side : Cutout,3,3x3,37.74719326,-122.4185267
89072,Laurus nobilis :: Sweet Bay: Grecian Laurel,578 18th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.77705907,-122.4769194
90451,Olea europaea :: Olive Tree,846 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.77352635,-122.4841706
91895,Prunus serrulata :: Ornamental Cherry,1342 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76383513,-122.4721572
1891,Rhaphiolepis indica :: India Hawthorn,63 Beatrice Ln,Sidewalk: Curb side : Cutout,3,3X4,37.73119867,-122.3809415
25346,Metrosideros excelsa :: New Zealand Xmas Tree,1603X Sunset Blvd,Sidewalk: Curb side : Cutout,3,10,37.75709778,-122.4953518
28921,Tristaniopsis laurina :: Swamp Myrtle,340 07th St,Sidewalk: Curb side : Cutout,3,3x3,37.77627381,-122.4073302
90521,Pyrus calleryana :: Ornamental Pear,657 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.77707906,-122.4846146
7375,Acer rubrum :: Red Maple,2907X 24th St,Sidewalk: Curb side : Cutout,3,3x3,37.75266201,-122.4102013
329,Tristaniopsis laurina :: Swamp Myrtle,3454X 19th Ave,Sidewalk: Curb side : Cutout,3,2,37.72504926,-122.474754
479,Magnolia grandiflora :: Southern Magnolia,1219X Potrero Ave,Sidewalk: Curb side : Cutout,12,3X3,37.75274964,-122.4062263
18409,Magnolia grandiflora :: Southern Magnolia,799X Potrero Ave,Sidewalk: Curb side : Cutout,12,3X3,37.75933308,-122.4068041
16528,Ginkgo biloba :: Maidenhair Tree,1420X Evans Ave,Sidewalk: Curb side : Cutout,3,3X3,37.74123946,-122.3850042
86335,Arbutus 'Marina' :: Hybrid Strawberry Tree,2307 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.74446771,-122.4823084
4285,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,4310X Cesar Chavez St,Sidewalk: Curb side : Cutout,3,2X3,37.74723114,-122.4361962
6303,Corymbia ficifolia :: Red Flowering Gum,1775 Ellis St,Sidewalk: Curb side : Cutout,18,3X3,37.78188505,-122.4353744
95366,Acacia melanoxylon :: Blackwood Acacia,3101X Van Ness Ave,Sidewalk: Curb side : Cutout,14,3x3,37.80412291,-122.425183
10342,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,935 Haight St,Sidewalk: Curb side : Cutout,3,4x4,37.77107209,-122.4376181
16124,Metrosideros excelsa :: New Zealand Xmas Tree,323 Monterey Blvd,Sidewalk: Curb side : Cutout,12,3X3,37.73145993,-122.4425581
116646,Pittosporum tenuifolium :: Tawhiwhi Pittosporum,199x Esmeralda Ave,Unaccepted Street : Yard,2,,37.74333493,-122.417699
21832,Corymbia ficifolia :: Red Flowering Gum,198X LAKE ST,Sidewalk: Curb side : Cutout,18,3X3,37.78684076,-122.4609393
14076,Platanus x hispanica :: Sycamore: London Plane,1408 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.77647133,-122.4177799
89701,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2015 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.77878628,-122.469667
86222,Tristaniopsis laurina :: Swamp Myrtle,2528 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.74034824,-122.4818814
19535,Tristaniopsis laurina :: Swamp Myrtle,201X Saint Joseph's Ave,Sidewalk: Curb side : Cutout,12,4x4,37.78125602,-122.4414312
2236,Corymbia ficifolia :: Red Flowering Gum,2195X O'Farrell St,Sidewalk: Curb side : Cutout,18,6x10,37.7821859,-122.4408353
18031,Lophostemon confertus :: Brisbane Box,2790 Pine St,Sidewalk: Curb side : Cutout,3,3x3,37.78699082,-122.441751
90424,Tristaniopsis laurina :: Swamp Myrtle,243 Duboce Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76963489,-122.4253259
19133,Platanus x hispanica :: Sycamore: London Plane,489 Duboce Ave,Sidewalk: Curb side : Cutout,12,3X3,37.76925211,-122.4311679
90927,Pyrus calleryana :: Ornamental Pear,3309 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.77812976,-122.4837962
13722,Platanus x hispanica :: Sycamore: London Plane,764 Market St,Sidewalk: Curb side : Cutout,50,4X4,37.78661215,-122.4049337
90830,Arbutus 'Marina' :: Hybrid Strawberry Tree,2931 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.77409286,-122.4902185
14962,Corymbia ficifolia :: Red Flowering Gum,385 Mendell St,Sidewalk: Curb side : Cutout,12,3X3,37.74099097,-122.3845193
2240,Corymbia ficifolia :: Red Flowering Gum,2201X O'Farrell St,Sidewalk: Curb side : Cutout,18,4x4,37.78216939,-122.4411194
91245,Acacia stenophylla :: Shoestring Acacia,870x Guerrero St,Median : Cutout,3,,37.75722163,-122.4235314
90998,Eriobotrya deflexa :: Bronze Loquat,2545 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.77613798,-122.4863585
29240,Arbutus 'Marina' :: Hybrid Strawberry Tree,3002X Quintara St,Sidewalk: Curb side : Cutout,3,3X3,37.74776575,-122.497569
90599,Arbutus 'Marina' :: Hybrid Strawberry Tree,2614 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.77440613,-122.4868574
27654,Chamaerops humilis :: Mediterranean Fan Palm,2968 Sloat Blvd,Median : Cutout,12,4X4,37.73563921,-122.5058405
86562,Arbutus 'Marina' :: Hybrid Strawberry Tree,2207 27th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.74623548,-122.4845815
18364,Ficus nitida :: Laurel Fig,598 Potrero Ave,Sidewalk: Curb side : Cutout,40,3x3,37.76193223,-122.4072865
15486,Washingtonia robusta :: Mexican Fan Palm,2619 Mission St,Sidewalk: Curb side : Cutout,12,3X3,37.75502235,-122.4185258
12917,Leptospermum laevigatum :: Australian Tea Tree,2935X Alemany Blvd,Sidewalk: Curb side : Cutout,45,3x3,37.71167689,-122.4522335
13918,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1077 Market St,Sidewalk: Curb side : Cutout,3,4X4,37.78081964,-122.4118876
1827,Magnolia grandiflora :: Southern Magnolia,2142 Bay Shore Blvd,Sidewalk: Curb side : Cutout,12,3X3,37.71296575,-122.4009849
90515,Pyrus calleryana :: Ornamental Pear,609 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.77785432,-122.4846719
6237,Platanus x hispanica :: Sycamore: London Plane,1265 Ellis St,Sidewalk: Curb side : Cutout,12,3X3,37.78279323,-122.4266965
86376,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1343 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7624226,-122.4846393
2743,Metrosideros excelsa :: New Zealand Xmas Tree,731X Shields St,Sidewalk: Curb side : Cutout,12,3X3,37.71782357,-122.4692252
91616,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,1200X South Van Ness Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75391387,-122.4164779
